"id","logtarg"
957,0.29293972063254
2062,0.412848905583922
2623,0.262626941128169
3689,0
4251,0.341255691581399
4642,0
5002,0.322859570121795
6084,0.53394119780495
6130,0.276942538480738
6610,0
7862,0
8648,0.272932629178739
9121,0.279073910165695
9377,0.390199359803253
9784,0.295427364446848
10855,0.286482521704056
14001,0
14575,0.244082868109529
15652,0
16470,0.295191181034772
17655,0
20010,0.348340137611573
20117,0.253341062344492
21210,0
21733,0
22373,0
23167,0
23736,0
26042,0.23996363034745
26417,0.282484054740767
27707,0.331300939125768
28258,0
28398,0.284047183792786
29084,0
29823,0.298375084638711
30589,0
30805,0.35750166129687
31046,0
31224,0.26856442896277
32247,0
33006,0.411188010670076
33618,0.345888909053563
33960,0
34258,0.332062089783819
36293,0.383893798090839
36870,0
38202,0.267709900715065
40185,0
40622,0.289989223749865
41947,0.266773706596979
44326,0.242606392991474
44750,0
45365,0.27767473115273
45497,0.311853442693893
45772,0.360148935121926
45861,0
46019,0.268359955363423
48186,0
49093,0.280067456417887
49182,0
49190,0.288375805070964
49735,0
49778,0.269061367753949
50962,0.300455987303497
51292,0.313139061973448
51691,0.260496379979663
53830,0.273104901732393
54542,0.280959363793234
55247,0.289650375235898
56774,0.265458918053761
56782,0
58114,0.274202961631359
58572,0
58912,0.305388963557792
59145,0
59935,0.274781937625283
62073,0
62790,0
63169,0
63495,0.300710129734841
65420,0.28830775432518
65676,0
65820,0.294134297244456
65854,0.259387980072662
65870,0.324178298837532
66702,0.288140829445376
67512,0.325380830588288
67636,0.262127098382621
68624,0
68888,0.276212540670471
69841,0
69930,0.250342408776121
70343,0
71226,0
71269,0
72028,0
72079,0.255926066111624
73385,0
73695,0.250905378701808
73717,0
74365,0.330713020059535
74411,0.267989769243575
74721,0
74918,0.300981125795663
75426,0.250839232936106
76090,0.270529912581316
76473,0.267123340271858
78700,0.272071061233463
78840,0
79014,0
79340,0
79545,0.263092877804609
79804,0
82490,0
84280,0
84638,0.329722324722809
84689,0
85464,0
87424,0
88013,0
88293,0.273824305943941
88390,0.267127635941367
88897,0
92592,0.44375101049255
93149,0.269882141162574
93262,0
94480,0
95125,0.274303530747287
95605,0.255621084048567
98620,0
98906,0.263006148325927
99309,0.276321545415787
99430,0.259925646002784
99546,0.313689899360313
99619,0
99716,0.319690162921064
99830,0.295639961096329
100420,0.307139087209429
100927,0.266304384603655
101010,0.261831170698745
101192,0
102229,0
102563,0.256643185417952
102580,0
103055,0
103446,0.287886446297309
103616,0.33406290842427
103705,0
104760,0
105546,0
105619,0.26930152037854
107751,0
108286,0.395484786231852
110620,0.311214516479991
110736,0.267713780704666
111490,0
112356,0
113506,0
113840,0.310944562508592
114308,0
114529,0.283625934020039
115223,0.29483835656081
115819,0.301995752853529
116114,0.309569080203939
117315,0
117536,0.260471848120228
118257,0
121088,0
121126,0.339017454042285
122165,0
123153,0.26598008649421
123161,0.260194596947089
123340,0.293866767521323
123625,0
126268,0.533351104879489
126306,0.266013345759366
126373,0
127957,0
128090,0.411945082530562
128260,0.293352628318233
128600,0.240598489478808
128678,0.269966202059728
129348,0
129895,0.257650403630475
130346,0
130427,0.257150288724396
130923,0.263901491003484
131270,0
131911,0.273626264860779
132160,0
132292,0.337808811454238
132390,0.40879651950183
132438,0.315000749232089
132462,0.316891182309566
132748,0.33779642238146
134031,0
135062,0
135151,0
135224,0
135976,0.271785952019957
136816,0.279221597829078
136913,0
137847,0
138002,0.296745017543927
138347,0.327045027660489
138703,0.288857051210459
139939,0.317097878470708
140686,0
143197,0
145564,0.302321689011899
145882,0.256572464470272
145920,0
146641,0
147400,0.262881607096988
148334,0.428499470771263
148997,0.291925117215118
149195,0.299354615918217
149683,0.249153080838037
149748,0.310684397579262
150355,0
150525,0.367806217562918
150860,0.26966240787547
154113,0.256938482102626
156000,0.295165677294541
156981,0.349976610813638
158046,0.345252790992674
159670,0.275525190906647
160482,0.297259437049841
162337,0.31038398642121
164968,0.250944921600298
165158,0
165905,0
167088,0.285861712498598
167150,0.298015604208065
167967,0
169188,0
169200,0.265881077303657
169790,0.264781508238354
170070,0
170526,0
172464,0.25517335099283
172650,0
172910,0.247063108437219
173630,0.272021435513283
173738,0.275670120545153
173827,0.291118225302372
174157,0
174572,0.313766957425712
175897,0.252167494182403
176575,0.375168902797182
176583,0.295628480796074
176796,0.262479992831545
177040,0
177180,0.254642259651458
178039,0.289605993875766
179779,0
180386,0
180521,0.264380561205947
182621,0.273923848662339
183571,0.260432722636883
183970,0.323197306333447
184870,0.282081546365165
186325,0
186716,0.399759916040997
187291,0
187658,0.264991847812053
188999,0
192015,0.255609000143321
192996,0.346082908675194
193542,0.279983375478603
194530,0.246535282724355
195049,0
195812,0
197041,0.306897901144919
197238,0
197432,0.282618120412678
198307,0.242075298916291
199133,0.373737290204639
199141,0.27268569034985
199311,0.253213107125001
199524,0
199788,0.273340723382667
199982,0.355123966731999
200409,0.289405317872211
200530,0
201650,0.314192493668437
201685,0.369064977784567
201758,0.281217680103146
203114,0
203629,0
203858,0
205664,0.2907073483326
205818,0
206970,0.271843526141345
207764,0.328115422855982
208000,0.269481083082905
211729,0
213403,0.363686409407273
213705,0
215015,0.341755004879078
215252,0
215686,0
216402,0
216410,0.372613308142463
216682,0.287352115736779
217077,0.28347229178943
218413,0.301762993273631
218790,0
221562,0
221848,0.250156977434343
221945,0
222780,0.312860047539614
223999,0
224669,0.333584038828235
224901,0.241250199629751
226777,0.297608755838395
227412,0.3369295092036
228460,0.321321511279915
229350,0.303222182092585
234320,0
234494,0
235806,0
237400,0.257137148098893
237981,0.273304208364967
238872,0.234444853352989
241300,0.24731861382706
241750,0
243345,0
243779,0.262134606456185
244074,0
244996,0.307923664092074
245232,0.256775038551708
245836,0.320749548107292
246620,0
247332,0
249599,0.271879078998402
250147,0.27995069902144
250996,0.31296314836296
251330,0.286660072181727
251739,0.360583191137617
252247,0
252638,0.294280934354036
253057,0
254460,0.302322137304232
258911,0.255623766485709
258920,0
259535,0.244371583010682
260525,0.300472644968776
263044,0.283686789438054
264288,0
265870,0.250759996408624
267929,0
268038,0.257073865975446
269409,0.306119200625645
272663,0.264042203339154
274720,0.30623156602731
275204,0.318951075987145
275450,0.265198059647372
277134,0.273621729066036
278114,0.267041495899905
281298,0
282715,0.288065742593249
284246,0.392205820648203
284564,0
285544,0.469289202036513
286850,0
287113,0.289400189645041
290351,0
290815,0.261210796872117
290971,0.312187015055004
292192,0.29192607318662
292214,0.25584969467868
293369,0
293466,0
293628,0.362442030884217
293695,0
296406,0
299774,0
302554,0.348293462632158
302961,0.329362894296963
303275,0
303410,0
305014,0
306614,0.32429547034054
309192,0
309567,0
310093,0.316409706982836
313289,0
316164,0
322210,0.238336152444144
322520,0
323780,0
323829,0
324132,0.246013546588841
325775,0
325872,0.228982943980063
326976,0
329380,0
329630,0.286476394418921
331643,0.26862599435793
331651,0.305001466281296
332135,0.289780303135658
332364,0
334723,0
334731,0.257860037091811
335835,0
339644,0.289248212600055
340456,0.284388532476559
341118,0
342084,0.273788527259809
343765,0
344834,0
347094,0.279505335377598
347418,0.254742589021383
347620,0.266594723881859
351857,0
352160,0
352314,0.283998179682163
353647,0.299187911207343
354856,0.272145506948195
360872,0.276440877944575
360945,0.256029252705683
360953,0.267751422582347
370991,0.237712854549996
386600,0.297966761082635
390410,0.286459214843868
406791,0.296852791091113
406805,0
407127,0
410381,0
427306,0
430102,0.253526823614609
432423,0
432512,0.253398854961811
442690,0.300183565773219
447242,0
449130,0
460621,0
462829,0.26145243756114
463990,0.281160347899968
477559,0
480266,0.238157145616979
487023,0.406463003584077
500550,0.240470408157492
504157,0
523569,0
544566,0
547662,0.284332821926905
547867,0.262092910157912
551686,0.268784920222886
578851,0
580295,0.306837330123289
583286,0
587052,0.280455069129577
589519,0
590126,0
590509,0
590916,0
593788,0.284457312706292
593850,0
593915,0
595730,0
598178,0.376709229943387
599310,0.24987084548728
601080,0
601942,0
601985,0.298880242130042
604194,0.241360300701975
604291,0.249965460951927
605662,0
606200,0
607312,0.261267578973782
611948,0.408947900701083
614653,0.266520900378363
615587,0.334659516180004
617245,0.299311978442977
619221,0
619914,0.329036281188088
620491,0.239135197215132
621927,0.239704068504874
622400,0
623261,0.264709685491938
623563,0.25773394876133
623660,0.276272143218605
626538,0
626643,0
627216,0.322775804747019
2000431,0
2000792,0.273378062252339
2003520,0.289813592524682
2004178,0
2005581,0.352275863904525
2006723,0
2009005,0.287862634129208
2009188,0
2009919,0
2012545,0.283791105132025
2013762,0
2014505,0.273926890933548
2015560,0.311780441569431
2017385,0
2019540,0
2021560,0
2021684,0
2024063,0
2029227,0.335029392038775
2034700,0
2036835,0.296648918720324
2037513,0.270682821554793
2042045,0
2042673,0.43089329213879
2042932,0.372970295753008
2044242,0.268519151049012
2046547,0
2049813,0.2571152080602
2050846,0
2053772,0.361619061298568
2054329,0.322108416661583
2055406,0.325892004659106
2057336,0
2057379,0.266153658649448
2057476,0.414698072634519
2059282,0
2061465,0
2067510,0.313937652933627
2067625,0
2069873,0.274456611602329
2070804,0.346566155755272
2071096,0
2071142,0
2077400,0
2078279,0.270098097193066
2081121,0.311707786937186
2090180,0.282852100627677
2090813,0
2092263,0
2092565,0.297064631991385
2093880,0
2094096,0
2094118,0
2095521,0.26233849754273
2099837,0.278222353127911
2102340,0
2104172,0.318060395467742
2107007,0
2108950,0.320223244923422
2110113,0
2114607,0
2116545,0.267629385436206
2117061,0
2117797,0.291946664099675
2121603,0.265411499189968
2122731,0
2122863,0.328199953420317
2124920,0.285658155937694
2126788,0.401338064610789
2127725,0
2128659,0.265057683080472
2129906,0.304973955213829
2132370,0
2133016,0.242256955330357
2134292,0
2134551,0
2134632,0.295970429357533
2135027,0.262664067425534
2135248,0.247781883986286
2136341,0.335635505841089
2138310,0
2141078,0.325290113634436
2141159,0.326419501806828
2141230,0
2142104,0
2146398,0
2147033,0.274578182120202
2147262,0
2151383,0
2153548,0
2154528,0
2155478,0.309657568373246
2155893,0
2155915,0.367042803524535
2159007,0.270338155706288
2161923,0.303123801979949
2167050,0.276293407464498
2169339,0.251853190040967
2171058,0.306040605559716
2172380,0
2174669,0.268624514513622
2174880,0
2176530,0.439435308335899
2177609,0.27496535942245
2179741,0.327055787030657
2185857,0.319831821492238
2186330,0.29172595479159
2187841,0.264519110397234
2188015,0
2189402,0
2191938,0.272605906746935
2193825,0.340121305390843
2196883,0
2197677,0.272770293354111
2199726,0.262846606524464
2200074,0.334762866876826
2200490,0.257697389445228
2202808,0.333528409155656
2202980,0
2206994,0.281684045868073
2209314,0
2211203,0
2211459,0.254768310855463
2211998,0.25745899696563
2212021,0.264041431492156
2217120,0.261425664025346
2217678,0.310889331302689
2219166,0.276138621367987
2219689,0
2219956,0.285503535803511
2224950,0.29227933726021
2228122,0
2228521,0.277243120449357
2233371,0
2233681,0.271201419391089
2235633,0
2235692,0.278906700375004
2236583,0
2236761,0.326069433771382
2236990,0.361628944017137
2238012,0.266984645128572
2238306,0
2243059,0.275212585598941
2243709,0.312912670444413
2243776,0
2243792,0.326640651971136
2244039,0
2244900,0
2247070,0.2505478653341
2248255,0.262837363868639
2248484,0.277499550295102
2248689,0.325513603756089
2248794,0
2248905,0.308903320270745
2249073,0
2249804,0.296540334540991
2252260,0.320607503696677
2254107,0.396851242820098
2256762,0.266126169090005
2257513,0
2258714,0
2258900,0.296362820199518
2261170,0
2264765,0.256861999348692
2265036,0
2265559,0
2267454,0.335149799580921
2268850,0.273910226595215
2269325,0
2270358,0
2272105,0.268486519983292
2273578,0.287342816842757
2274990,0
2276143,0
2277263,0
2277786,0
2277875,0
2279800,0.270055538283288
2280612,0.291645476167153
2282151,0.261911704165863
2283409,0
2284790,0.245220600590803
2288117,0.44245879431036
2288982,0.311814689115702
2289970,0.274317482732964
2291916,0
2294605,0
2296306,0
2300001,0
2302810,0
2306654,0.301877380622058
2307715,0
2307839,0
